NMS Number Block: Number Block,Block Status,CP Name,Non Geo Number Length,Allocation Date
9067 39,Allocated,TalkTalk Communications Limited,10 digit numbers,15/10/2013
9067 40,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 41,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 42,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 43,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 44,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 45,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 46,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 47,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 48,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 49,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 50,Allocated,WAVECREST NETWORKS LIMITED,10 digit numbers,17/12/2019
9067 51,Allocated,GCI Network Solutions Limited,10 digit numbers,20/12/2023
9067 52,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 53,Allocated,BT,10 digit numbers,20/05/1998
9067 54,Allocated,Colt Technology Services,10 digit numbers,22/04/1998
9067 55,Allocated,Vodafone Ltd (C&W),10 digit numbers,13/12/2024
9067 56,Allocated,TalkTalk Communications Limited,10 digit numbers,20/07/2006
9067 57,Allocated,Vodafone Ltd (C&W),10 digit numbers,13/12/2024
9067 58,Allocated,4D Interactive Ltd,10 digit numbers,03/06/1998
9067 59,Allocated,GCI Network Solutions Limited,10 digit numbers,04/04/2017
9067 60,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 61,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 62,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 63,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 64,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 65,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 66,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 67,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 68,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 69,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 72,Allocated,Windsor Telecom Limited,10 digit numbers,25/01/2002
9067 73,Allocated,Zestel Limited,10 digit numbers,19/02/2013
9067 74,Allocated,Six Degrees Technology Group Limited,10 digit numbers,08/04/2020
9067 75,Allocated,Media Telecom Ltd,10 digit numbers,24/06/2010
9067 76,Allocated,TTNC Limited,10 digit numbers,03/10/2013
9067 78,Allocated,Adviqo UK Limited,10 digit numbers,12/06/2012
9067 79,Allocated,Assume Nothing Limited,10 digit numbers,07/11/2007
9067 80,Allocated,TalkTalk Communications Limited,10 digit numbers,29/06/2006
9067 81,Allocated,4D Interactive Ltd,10 digit numbers,11/10/1999
9067 82,Allocated,Dynamic Mobile Billing Limited,10 digit numbers,29/10/1999
9067 84,Allocated,Atlas Interactive Group Limited,10 digit numbers,29/10/1999
9067 85,Allocated,24 Seven Communications Limited,10 digit numbers,17/03/2008
9067 86,Allocated,Buzz Networks Limited,10 digit numbers,12/10/1999
9067 87,Allocated,Adviqo UK Limited,10 digit numbers,12/06/2012
9067 88,Allocated,Verizon UK Limited,10 digit numbers,10/10/1997
9067 89,Allocated,Telecom Essex Ltd,10 digit numbers,21/11/2005
9067 90,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 91,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 92,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 93,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 94,Allocated,Vodafone Ltd (C&W),10 digit numbers,17/09/2013
9067 95,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9067 96,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9067 97,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9067 98,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9067 99,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9068 00,Allocated,BT,10 digit numbers,31/03/1998
9068 01,Allocated,BT,10 digit numbers,31/03/1998
9068 02,Allocated,BT,10 digit numbers,31/03/1998
9068 03,Allocated,BT,10 digit numbers,31/03/1998
9068 04,Allocated,BT,10 digit numbers,31/03/1998
9068 05,Allocated,BT,10 digit numbers,31/03/1998
9068 06,Allocated,BT,10 digit numbers,31/03/1998
9068 07,Allocated,BT,10 digit numbers,31/03/1998
9068 08,Allocated,BT,10 digit numbers,31/03/1998
9068 09,Allocated,BT,10 digit numbers,31/03/1998
9068 10,Allocated,BT,10 digit numbers,31/03/1998
9068 11,Allocated,BT,10 digit numbers,31/03/1998
9068 12,Allocated,BT,10 digit numbers,31/03/1998
9068 13,Allocated,BT,10 digit numbers,31/03/1998
9068 14,Allocated,BT,10 digit numbers,31/03/1998
9068 15,Allocated,BT,10 digit numbers,31/03/1998
9068 16,Allocated,BT,10 digit numbers,31/03/1998
9068 17,Allocated,BT,10 digit numbers,31/03/1998
9068 18,Allocated,BT,10 digit numbers,31/03/1998
9068 19,Allocated,BT,10 digit numbers,31/03/1998
9068 20,Allocated,BT,10 digit numbers,31/03/1998
9068 21,Allocated,BT,10 digit numbers,31/03/1998
9068 22,Allocated,BT,10 digit numbers,31/03/1998
9068 23,Allocated,BT,10 digit numbers,31/03/1998
9068 24,Allocated,BT,10 digit numbers,31/03/1998
9068 25,Allocated,BT,10 digit numbers,31/03/1998
9068 26,Allocated,BT,10 digit numbers,31/03/1998
9068 27,Allocated,BT,10 digit numbers,31/03/1998
9068 28,Allocated,BT,10 digit numbers,31/03/1998
9068 29,Allocated,BT,10 digit numbers,31/03/1998
9068 30,Allocated,BT,10 digit numbers,31/03/1998
9068 31,Allocated,BT,10 digit numbers,31/03/1998
9068 32,Allocated,BT,10 digit numbers,31/03/1998
9068 33,Allocated,BT,10 digit numbers,31/03/1998
9068 34,Allocated,BT,10 digit numbers,31/03/1998
9068 35,Allocated,BT,10 digit numbers,31/03/1998
9068 36,Allocated,BT,10 digit numbers,31/03/1998
9068 37,Allocated,BT,10 digit numbers,31/03/1998
9068 38,Allocated,BT,10 digit numbers,31/03/1998
9068 39,Allocated,BT,10 digit numbers,31/03/1998
9068 40,Allocated,BT,10 digit numbers,31/03/1998
9068 41,Allocated,BT,10 digit numbers,31/03/1998
9068 42,Allocated,BT,10 digit numbers,31/03/1998
9068 43,Allocated,BT,10 digit numbers,31/03/1998
9068 44,Allocated,BT,10 digit numbers,31/03/1998
9068 45,Allocated,BT,10 digit numbers,31/03/1998
9068 46,Allocated,BT,10 digit numbers,31/03/1998
9068 47,Allocated,BT,10 digit numbers,31/03/1998
9068 48,Allocated,BT,10 digit numbers,31/03/1998
9068 49,Allocated,BT,10 digit numbers,31/03/1998
9068 50,Allocated,BT,10 digit numbers,31/03/1998
9068 51,Allocated,BT,10 digit numbers,31/03/1998
9068 52,Allocated,BT,10 digit numbers,31/03/1998
9068 53,Allocated,BT,10 digit numbers,31/03/1998
9068 54,Allocated,BT,10 digit numbers,31/03/1998
9068 55,Allocated,BT,10 digit numbers,31/03/1998
9068 56,Allocated,BT,10 digit numbers,31/03/1998
9068 57,Allocated,BT,10 digit numbers,31/03/1998
9068 58,Allocated,BT,10 digit numbers,31/03/1998
9068 59,Allocated,BT,10 digit numbers,31/03/1998
9068 60,Allocated,BT,10 digit numbers,31/03/1998
9068 61,Allocated,BT,10 digit numbers,31/03/1998
9068 62,Allocated,BT,10 digit numbers,31/03/1998
9068 63,Allocated,BT,10 digit numbers,31/03/1998
9068 64,Allocated,BT,10 digit numbers,31/03/1998
9068 65,Allocated,BT,10 digit numbers,31/03/1998
9068 66,Allocated,BT,10 digit numbers,31/03/1998
9068 67,Allocated,BT,10 digit numbers,31/03/1998
9068 68,Allocated,CFL Communications Ltd,10 digit numbers,28/11/2007
9068 69,Allocated,BT,10 digit numbers,31/03/1998
9068 70,Allocated,BT,10 digit numbers,31/03/1998
9068 71,Allocated,BT,10 digit numbers,31/03/1998
9068 72,Allocated,BT,10 digit numbers,31/03/1998
9068 73,Allocated,BT,10 digit numbers,31/03/1998
9068 74,Allocated,BT,10 digit numbers,31/03/1998
9068 75,Allocated,BT,10 digit numbers,31/03/1998
9068 76,Allocated,BT,10 digit numbers,31/03/1998
9068 77,Allocated,BT,10 digit numbers,31/03/1998
9068 78,Allocated,BT,10 digit numbers,31/03/1998
9068 79,Allocated,BT,10 digit numbers,31/03/1998
9068 80,Allocated,BT,10 digit numbers,31/03/1998
9068 81,Allocated,BT,10 digit numbers,31/03/1998
9068 82,Allocated,BT,10 digit numbers,31/03/1998
9068 83,Allocated,BT,10 digit numbers,31/03/1998
9068 84,Allocated,BT,10 digit numbers,31/03/1998
9068 85,Allocated,BT,10 digit numbers,31/03/1998
9068 86,Allocated,BT,10 digit numbers,31/03/1998
9068 87,Allocated,BT,10 digit numbers,31/03/1998
9068 88,Allocated,BT,10 digit numbers,31/03/1998
9068 89,Allocated,BT,10 digit numbers,31/03/1998
9068 90,Allocated,BT,10 digit numbers,31/03/1998
9068 91,Allocated,BT,10 digit numbers,31/03/1998
9068 92,Allocated,BT,10 digit numbers,31/03/1998
9068 93,Allocated,BT,10 digit numbers,31/03/1998
9068 94,Allocated,BT,10 digit numbers,31/03/1998
9068 95,Allocated,BT,10 digit numbers,31/03/1998
9068 96,Allocated,BT,10 digit numbers,31/03/1998
9068 97,Allocated,BT,10 digit numbers,31/03/1998
9068 98,Allocated,24 Seven Communications Limited,10 digit numbers,23/03/2022
9068 99,Allocated,BT,10 digit numbers,31/03/1998
9069 00,Allocated,Colt Technology Services,10 digit numbers,10/10/1997
9069 01,Allocated,Colt Technology Services,10 digit numbers,10/10/1997
9069 02,Allocated,Colt Technology Services,10 digit numbers,10/10/1997
9069 03,Allocated,Colt Technology Services,10 digit numbers,10/10/1997
9069 04,Allocated,Colt Technology Services,10 digit numbers,10/10/1997
9069 05,Allocated,Colt Technology Services,10 digit numbers,10/10/1997
9069 06,Allocated,Colt Technology Services,10 digit numbers,10/10/1997
9069 07,Allocated,Colt Technology Services,10 digit numbers,10/10/1997
9069 08,Allocated,Colt Technology Services,10 digit numbers,10/10/1997
9069 09,Allocated,Colt Technology Services,10 digit numbers,10/10/1997
9069 10,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 11,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 12,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 13,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 14,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 15,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 16,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 17,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 18,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 19,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 20,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 21,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 22,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 23,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 24,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 25,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 26,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 27,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 28,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 29,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 30,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 31,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 32,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 33,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 34,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 35,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 36,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 37,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 38,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 39,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 41,Allocated,GCI Network Solutions Limited,10 digit numbers,20/12/2023
9069 43,Allocated,TalkTalk Communications Limited,10 digit numbers,09/10/2003
9069 44,Allocated,GCI Network Solutions Limited,10 digit numbers,20/12/2023
9069 45,Allocated,Vodafone Ltd (C&W),10 digit numbers,12/09/2013
9069 46,Allocated,BT,10 digit numbers,25/03/1999
9069 47,Allocated,TalkTalk Communications Limited,10 digit numbers,15/10/2013
9069 48,Allocated,Vodafone Ltd (C&W),10 digit numbers,13/12/2024
9069 49,Allocated,Dynamic Mobile Billing Limited,10 digit numbers,30/07/2007
9069 51,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 52,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 54,Allocated,Vodafone Ltd (C&W),10 digit numbers,28/11/2024
9069 55,Allocated,GCI Network Solutions Limited,10 digit numbers,20/12/2023
9069 56,Allocated,Virgin Media Limited,10 digit numbers,17/09/1998
9069 57,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 58,Allocated,Nexus Telecommunications Limited,10 digit numbers,07/06/2000
9069 59,Allocated,TalkTalk Communications Limited,10 digit numbers,09/10/2003
9069 60,Allocated,TalkTalk Communications Limited,10 digit numbers,20/07/2006
9069 62,Allocated,Vodafone Ltd (C&W),10 digit numbers,12/09/2013
9069 63,Allocated,TalkTalk Communications Limited,10 digit numbers,20/07/2006
9069 64,Allocated,Eircom (UK) Limited,10 digit numbers,31/01/2000
9069 66,Allocated,4D Interactive Ltd,10 digit numbers,03/06/1998
9069 69,Allocated,Virgin Media Limited,10 digit numbers,23/05/2002
9069 70,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 71,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 72,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 73,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 74,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 75,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 76,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 77,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 78,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 79,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 80,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 81,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 82,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 83,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 84,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 85,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 86,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 87,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 88,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 89,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9069 90,Allocated,Virgin Media Limited,10 digit numbers,08/04/2016
9069 91,Allocated,Virgin Media Limited,10 digit numbers,08/04/2016
9069 92,Allocated,Virgin Media Limited,10 digit numbers,08/04/2016
9069 93,Allocated,Virgin Media Limited,10 digit numbers,08/04/2016
9069 94,Allocated,Virgin Media Limited,10 digit numbers,08/04/2016
9069 95,Allocated,Virgin Media Limited,10 digit numbers,08/04/2016
9069 96,Allocated,Virgin Media Limited,10 digit numbers,08/04/2016
9069 97,Allocated,Virgin Media Limited,10 digit numbers,08/04/2016
9069 98,Allocated,Virgin Media Limited,10 digit numbers,08/04/2016
9069 99,Allocated,Virgin Media Limited,10 digit numbers,08/04/2016
9070 01,Allocated,Magrathea Telecommunications Limited,10 digit numbers,03/04/2003
9070 04,Allocated,Dynamic Mobile Billing Limited,10 digit numbers,02/04/2003
9070 05,Allocated,Dynamic Mobile Billing Limited,10 digit numbers,08/05/2003
9070 06,Allocated,GCI Network Solutions Limited,10 digit numbers,02/01/2025
9070 07,Allocated,TalkTalk Communications Limited,10 digit numbers,07/11/2013
9070 08,Allocated,UK Number Store Limited,10 digit numbers,17/03/2015
9070 10,Allocated,4D Interactive Ltd,10 digit numbers,11/10/1999
9070 13,Allocated,GCI Network Solutions Limited,10 digit numbers,20/12/2023
9070 14,Allocated,TalkTalk Communications Limited,10 digit numbers,09/10/2003
9070 15,Allocated,Dynamic Mobile Billing Limited,10 digit numbers,26/05/2000
9070 18,Allocated,Colt Technology Services,10 digit numbers,25/09/2000
9070 19,Allocated,Atlas Interactive Group Limited,10 digit numbers,29/02/2000
9070 20,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9070 21,Allocated,TalkTalk Communications Limited,10 digit numbers,24/06/2011
9070 22,Allocated,Eircom (UK) Limited,10 digit numbers,31/01/2000
9070 23,Quarantined,,10 digit numbers,
9070 24,Allocated,TalkTalk Communications Limited,10 digit numbers,24/06/2011
9070 32,Allocated,UK Number Store Limited,10 digit numbers,17/03/2015
9070 33,Allocated,Magrathea Telecommunications Limited,10 digit numbers,03/04/2003
9070 36,Allocated,Content Guru Limited,10 digit numbers,05/11/2007
9070 37,Allocated,Icron Network Limited,10 digit numbers,08/08/2006
9070 38,Allocated,Telecom2 Limited,10 digit numbers,14/08/2009
9070 39,Allocated,Vodafone Ltd (C&W),10 digit numbers,13/12/2024
9070 40,Allocated,Dynamic Mobile Billing Limited,10 digit numbers,02/04/2003
9070 42,Allocated,UK Number Store Limited,10 digit numbers,17/03/2015
9070 45,Allocated,Swiftnet Ltd,10 digit numbers,07/07/2004
9070 48,Allocated,Vodafone Ltd (C&W),10 digit numbers,28/11/2024
9070 50,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9070 51,Allocated,Numbers Plus Ltd,10 digit numbers,04/08/2011
9070 52,Allocated,GCI Network Solutions Limited,10 digit numbers,02/01/2025
9070 53,Allocated,Windsor Telecom Limited,10 digit numbers,25/01/2002
9070 55,Allocated,Eircom (UK) Limited,10 digit numbers,31/01/2000
9070 56,Allocated,VoiceHost Limited,10 digit numbers,02/08/2011
9070 58,Allocated,Swiftnet Ltd,10 digit numbers,07/07/2004
9070 59,Allocated,TalkTalk Communications Limited,10 digit numbers,09/10/2003
9070 60,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9070 61,Allocated,Eircom (UK) Limited,10 digit numbers,31/01/2000
9070 64,Allocated,GCI Network Solutions Limited,10 digit numbers,02/01/2025
9070 67,Allocated,Numbers Plus Ltd,10 digit numbers,04/08/2011
9070 68,Allocated,Vodafone Ltd (C&W),10 digit numbers,28/11/2024
9070 69,Allocated,Noble Tel,10 digit numbers,11/10/2011
9070 70,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9070 72,Allocated,Eircom (UK) Limited,10 digit numbers,31/01/2000
9070 73,Allocated,GCI Network Solutions Limited,10 digit numbers,20/12/2023
9070 74,Allocated,TalkTalk Communications Limited,10 digit numbers,09/10/2003
9070 76,Allocated,TalkTalk Communications Limited,10 digit numbers,29/06/2006
9070 77,Allocated,VoiceHost Limited,10 digit numbers,02/08/2011
9070 81,Quarantined,,10 digit numbers,
9070 82,Allocated,Numbers Plus Ltd,10 digit numbers,04/08/2011
9070 84,Allocated,Telecom2 Limited,10 digit numbers,14/08/2009
9070 86,Allocated,UK Number Store Limited,10 digit numbers,17/03/2015
9070 88,Allocated,Eircom (UK) Limited,10 digit numbers,31/01/2000
9070 89,Allocated,Icron Network Limited,10 digit numbers,08/08/2006
9070 91,Quarantined,,10 digit numbers,
9070 93,Allocated,Telecom2 Limited,10 digit numbers,10/11/2011
9070 96,Allocated,Atlantic Communications Corp Ltd,10 digit numbers,21/11/2013
9070 99,Allocated,Eircom (UK) Limited,10 digit numbers,31/01/2000
9071 00,Allocated,Vodafone Ltd (C&W),10 digit numbers,18/09/2013
9071 02,Allocated,Tabsoft Limited,10 digit numbers,30/04/2007
9071 05,Allocated,BT,10 digit numbers,21/11/2001
9071 06,Allocated,Eircom (UK) Limited,10 digit numbers,31/01/2000
9071 07,Allocated,JT (Jersey) Limited,10 digit numbers,01/02/1999
9071 09,Allocated,Swiftel Limited,10 digit numbers,01/11/2012
9071 12,Allocated,Eircom (UK) Limited,10 digit numbers,31/01/2000
9071 14,Allocated,Telecom2 Limited,10 digit numbers,11/11/2013
